"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $305.66/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode"
"0x711cd4091ab70de0b44f3e7a5e13c3a9ebac0b39ca254419d86b21fbb132c48e","4172945","1503051994","8/18/2017 10:26:34 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xfb9f7f41319157ac5c5dccae308a63a4337ad5d9","","0","7.45402656","2278.3977583296","0.000523830381795","0.16011399449946","","",""
"0xe6ac1d6b374cb13f94c2a25bc306d0760cf00406fbcf5b1c5e952a8da740cd45","4172945","1503051994","8/18/2017 10:26:34 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x1cfc20661fb338f756ba526f67c18f9715b7b19e","","0","11.3784","3477.921744","0.000523830381795","0.16011399449946","","",""
"0xe4e9e19a4d052f90a0efebb17302bc740f9557463bfb6d485f7712f97799b36e","4172945","1503051994","8/18/2017 10:26:34 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xebaf722ac6ed607688d2cef52e084a7fe9a067a5","","0","0.335","102.3961","0.000523830381795","0.16011399449946","","",""
"0xb9ef8cca4df0eb250e988473f03c79df12c42c42dfc2aed554fc9832eba33f19","4172945","1503051994","8/18/2017 10:26:34 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x73cd7bf6ebc7a657349431663ca6251f9a5e49c3","","0","0.005","1.5283","0.000523830381795","0.16011399449946","","",""
"0x0e957db51c939d6bcf5f26bfbab84b682ed6c4acb834e959c14f74fb864ea420","4172945","1503051994","8/18/2017 10:26:34 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xb82453d70e51e6f8dedf2cf143d39d9ff7d047be","","0","44.995","13753.1717","0.000840747762780975","0.256982961171633","","",""
"0xcc5d549ba2659ea628f9ed18d49908ed7f1b631334ea371b0cb540a05fe8abed","4172945","1503051994","8/18/2017 10:26:34 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x8c92b690da27a01a9536db6f7592810f1fa2f17f","","0","18.995","5806.0117","0.000523830381795","0.16011399449946","","",""
"0x4327b26e831fa1859a9ebee88487e3f87d85a17404fa0ef7c624c6def1dcc897","4172945","1503051994","8/18/2017 10:26:34 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x9effb3e4aecd72489168a3743d23faab6b4cf142","","0","4.495","1373.9417","0.000523830381795","0.16011399449946","","",""
"0xd65dfcdb270d231a297c664cb6b7d86db49ce40d3d6128594be2b69cb51bfec1","4172945","1503051994","8/18/2017 10:26:34 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x416397b797622666ca49622f1809c02e172ca95a","","0","0.195","59.6037","0.000523830381795","0.16011399449946","","",""
"0x2c28dc3abd055ef0c36971b73e7adc0e4bb82fca118792f4fedfd77ccabb5013","4172945","1503051994","8/18/2017 10:26:34 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x1cd957d08e20716a5ec97c1e7554e7b00243f9ad","","0","29.995","9168.2717","0.000523830381795","0.16011399449946","","",""
"0xefc52c1f8a47b625bdbe9072923a24168574ca90dcc0c345b8d29155f732cfc0","4172945","1503051994","8/18/2017 10:26:34 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xb78c6e6a8151e0148cde8c1182fb773243a3802f","","0","1.495","456.9617","0.000523830381795","0.16011399449946","","",""
"0x4b7f12287c6eaa65d80ee0ac86e8ff6b810cae85891ee89e549ad2d68d9bb95d","4172941","1503051868","8/18/2017 10:24:28 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x3d6138665965133b86c79aec43b2fc37adb3781b","","0","2.03836","623.0451176","0.000523830381795","0.16011399449946","","",""
"0x1184805adfc148d1a32952cd31af967c97bda48b13d9988bc72d7bf1618ee276","4172941","1503051868","8/18/2017 10:24:28 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x029a5c794aab5e407a19f48d79510105fd8f2496","","0","15","4584.9","0.000523830381795","0.16011399449946","","",""
"0x5c60d2b03e460924be0204e3ebf54ca8e67f51afa6f9fd9e934b4cf99316c87d","4172941","1503051868","8/18/2017 10:24:28 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xba0d3b3029875a7bb7e8a16a41ed9d563f005539","","0","3.495","1068.2817","0.000525102541293645","0.160502842771816","","",""
"0xabdf700ec3609af8b01e3841b7fb8a0f4ab976ae6900b78853f1af5f7d4dc02b","4172925","1503051675","8/18/2017 10:21:15 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x16f13d355774f5c14b0ca8cad0ec4146e86f36db","","0","0.095","29.0377","0.000523830381795","0.16011399449946","","",""
"0x02fbd2b5fdf7c4c036b44250013d1ef09a935f182c442cc26e96effa9c92bdfa","4172925","1503051675","8/18/2017 10:21:15 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x43846cf0a3fd795665ae98f4ae506e50f04d12a7","","0","0.795","242.9997","0.000523830381795","0.16011399449946","","",""
"0xdc8e42799c6c5548c13d6958f0546cbd87c004635e7b6234d421a03cadb75801","4172919","1503051564","8/18/2017 10:19:24 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xe50cb3d73f1acf7b27bbc293a2a77e4f7be4a3d4","","0","5.845","1786.5827","0.000523830381795","0.16011399449946","","",""
"0xb254e4c41f34bdf708cb1cb83a8c4d25b9cdb0d8ff2ff1db1fe157cc9c99b31f","4172919","1503051564","8/18/2017 10:19:24 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x510864f054d4b81340d40699da8e6895b07fc774","","0","0.025","7.6415","0.000523830381795","0.16011399449946","","",""
"0x9ab81db3795f2fc575a31879bb3ec8a0e87170185e15d5122466d73180494e25","4172919","1503051564","8/18/2017 10:19:24 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x58d1b93a81f77089dbad67cf4b64bb66b1e10155","","0","5.995","1832.4317","0.000523830381795","0.16011399449946","","",""
"0xcd84783a41e42d34ee44126d0071f258c469d31b02b9dd76e266e04653373b96","4172919","1503051564","8/18/2017 10:19:24 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x173e0f241c55764504c23711273e1dda3907137d","","0","0.97822","299.0027252","0.000523830381795","0.16011399449946","","",""
"0x432df18b8469c5d47345de0c6c68395971f7761c5f3e8d7311dcd25e1bb350a9","4172919","1503051564","8/18/2017 10:19:24 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x42e2ee49067dec53de2323e59b09f1cadd12bcc2","","0","1","305.66","0.000523830381795","0.16011399449946","","",""
"0x35cca1bb9771f3caaabb8ac1dda24a123ce3a66e56315530fa9ff83632afae3b","4172919","1503051564","8/18/2017 10:19:24 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xd8d6349b819a614ac7605d3fd4f7e751ef8e105b","","0","4.995","1526.7717","0.000523830381795","0.16011399449946","","",""
"0x0bc88440f41ae3d77450a282bf23511de8bf51864a74df480c602f12e80e2426","4172919","1503051564","8/18/2017 10:19:24 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x50d4341e1d5a96df8032599ddf3ca7310ca208b8","","0","29.995","9168.2717","0.000523830381795","0.16011399449946","","",""
"0x2bd0027ddf88030f81f0a586e84260bab9a2791363ebe1eebd5362e75d326839","4172919","1503051564","8/18/2017 10:19:24 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x5cda93db5df9a6aae3031fb20886b54d0a596452","","0","0.36514","111.6086924","0.000523830381795","0.16011399449946","","",""
"0x4fa05ac55f235b43b5a0d418c8c4c031c071b3d37a78e595a8bc1d4cbf32675f","4172917","1503051514","8/18/2017 10:18:34 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x169377545234f212437fde2ca7e6bb2b684b0364","","0","0.005","1.5283","0.000523830381795","0.16011399449946","","",""
"0x3615786b866d29dcaeed8958eb3d9efb3257c5e1dc36817328fcd7964d148227","4172917","1503051514","8/18/2017 10:18:34 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xaaf93dac0cc1acf14416bd2127a5d9f162043bee","","0","2.695","823.7537","0.000525102541293645","0.160502842771816","","",""
"0xaac7f42f7a2c4b3de858b0e437c9c1baeda3e0f3bf1d450190f5f474a728233f","4172916","1503051498","8/18/2017 10:18:18 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xa1c90b3a55ab34308e8fd6c1fd12682866855562","","0","0.895","273.5657","0.000525102541293645","0.160502842771816","","",""
"0x917e5879edb7b9992cc241c2377ae50548d3566044cc13abc2bfcf547b7b7526","4172911","1503051346","8/18/2017 10:15:46 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xb35988b8817e84b3ff648958e189dfc8f76a9e98","","0","75.59542","23106.4960772","0.000523830381795","0.16011399449946","","",""
"0x8c1a2759775b353c276e653661548090e0b88d94e5ade361ea3db51ff9ddc114","4172910","1503051338","8/18/2017 10:15:38 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x518acffad6ed044f07ab3bceaf959712c046d07d","","0","30.98721","9471.5506086","0.000523830381795","0.16011399449946","","",""
"0x7c696f0eacb77c1f0b8bbcb207d04e870bde4b1d13fa66a948363d5de37e94e2","4172910","1503051338","8/18/2017 10:15:38 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x69ff27e2b2afd682bcd06d3f758f46db1f805cdd","","0","3.83115","1171.029309","0.000523830381795","0.16011399449946","","",""
"0xb9b7ebc6c681a2426128a1bf95d1caa8d75a4d143ac682336372940ad90fb510","4172910","1503051338","8/18/2017 10:15:38 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xa8267643b90f0cf27a05ecd27ec9a1f0900efef7","","0","10.095","3085.6377","0.000523830381795","0.16011399449946","","",""
"0x6071281d959adb38ac5c9bf1ad66394a41b873dd2d590eba76b01eb9e9135d6c","4172902","1503051231","8/18/2017 10:13:51 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xd8f9c284c66be742787bac73d53e4ca4b411fab3","","0","11.62222","3552.4477652","0.000523830381795","0.16011399449946","","",""
"0x16edb9a4732f1ed252da73a52f8e9a31444e943e525c79c259a94b8b7f14ff59","4172902","1503051231","8/18/2017 10:13:51 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x35256acf12bf6f151915c6228ca4c10eb38365f4","","0","0.765","233.8299","0.000523830381795","0.16011399449946","","",""
"0x17c7bd36e2423d4660199f8b059521e4cc873e72cdccf058d5fd2f81b44a73a1","4172902","1503051231","8/18/2017 10:13:51 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xe5c04d4b4f3fe3e87e2d71723aa9656753c94ef2","","0","0.995","304.1317","0.000525102541293645","0.160502842771816","","",""
"0x68b0caf8c599770db7262f16848201393d7fbf1ea2462d6a45eb32c26a4c2922","4172895","1503051123","8/18/2017 10:12:03 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x49ee7c6c907de4ed7a9d05aaaef41985337ce280","","0","0.995","304.1317","0.000523830381795","0.16011399449946","","",""
"0xe3a10bc7ae65acaa2f41ce6a8df4a958deb183d9531031e38ce2a6c4a6e2a162","4172886","1503051024","8/18/2017 10:10:24 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xd9852b3d86eec48027af09824d6ce0a57ea2ea08","","0","0.485","148.2451","0.000523830381795","0.16011399449946","","",""
"0xb13adc318a89ec01e76a63ea2d2b4c2e1595a43fb0df0773b1e6b6f44b48ae27","4172886","1503051024","8/18/2017 10:10:24 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x169377545234f212437fde2ca7e6bb2b684b0364","","0","0.096","29.34336","0.000523830381795","0.16011399449946","","",""
"0x4c63cad45c6b2f47f63637ea0fa0bfe439ea6e9ce887a0f45ed9eabf2fb9d150","4172878","1503050938","8/18/2017 10:08:58 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xfb9f7f41319157ac5c5dccae308a63a4337ad5d9","","0","1.2593496","384.932798736","0.000523830381795","0.16011399449946","","",""
"0x2792c1a6ef306dce2f52ce9d834e15ecca3054bdaccbaeb721ec5411753aedee","4172877","1503050929","8/18/2017 10:08:49 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xd9852b3d86eec48027af09824d6ce0a57ea2ea08","","0","0.495","151.3017","0.000523830381795","0.16011399449946","","",""
"0xc3ce9f483e63dee5258ace9616f8f867ba69d644fa1f750615c1241404117833","4172877","1503050929","8/18/2017 10:08:49 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x1ec3fe7cf19c9821511966404f8a46719e31f4a8","","0","9.995","3055.0717","0.000523830381795","0.16011399449946","","",""
"0xe731f0d0ff677d9ef482f479c35f11013422a1615d249a0a8610433e6b511f34","4172877","1503050929","8/18/2017 10:08:49 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x8498968ad2dce5cd3f762521be22bb307ea794c5","","0","0.945","288.8487","0.000523830381795","0.16011399449946","","",""
"0xf5dad6634466a4a19dc211c8e9ce3cbb1d50e4209462d418340dcfd3819e3ec2","4172876","1503050922","8/18/2017 10:08:42 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x62a068e02272c89ceeb495700f62e16a314bcd1c","","0","2.03308","621.4312328","0.000523830381795","0.16011399449946","","",""
"0xf03b718d133db858b23047e1167a5a1cbe2f7c72394e1ab57c8597df488104e6","4172876","1503050922","8/18/2017 10:08:42 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x7768009e823536b667cda280060b6582ed5bded5","","0","4.01394","1226.9009004","0.000523830381795","0.16011399449946","","",""
"0xecefb254af6b003df4f91a000cc3439ca3477bb76a17522d317e8530052cbe28","4172871","1503050839","8/18/2017 10:07:19 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x369eb705311f6ba96da518fff6873f74030e9edc","","0","0.995","304.1317","0.000523830381795","0.16011399449946","","",""
"0x099bd927391df48c33e9f5cdfbaa3e9d55a51824dd8fbb5cb765f19e42877362","4172867","1503050746","8/18/2017 10:05:46 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x10d161adcfb437b208be2ed157d9314f1475fbff","","0","0.595","181.8677","0.000523830381795","0.16011399449946","","",""
"0x59d33f05c92326c0ff91871e2214ef04526422e6c6a0c98f09c309da0b414110","4172867","1503050746","8/18/2017 10:05:46 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xe5da2c7932bac50b6d802f216b709b2879938839","","0","5.795","1771.2997","0.00098559933549924","0.301258292888698","","",""
"0xe1b8ea7876a41ca6843b3e06dbce62e2c289a12cbf40d270ed4329e8b1683913","4172867","1503050746","8/18/2017 10:05:46 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x44ec6fa4f6533f012656d28250ca36b98b8aa6bd","","0","0.065","19.8679","0.000523830381795","0.16011399449946","","",""
"0x78e5d078d68a1fe5b6d4621e87c72b49e705e7c9efaad86ccc236fb73b64dced","4172867","1503050746","8/18/2017 10:05:46 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x8bf69bb4560995a2d86370f116f6eef5a8653b06","","0","0.495","151.3017","0.000525102541293645","0.160502842771816","","",""
"0xee136c8411dd8e4b5cb1beb4bff2fcb5fb4c50b2a8888d9891685fe20bee046a","4172866","1503050725","8/18/2017 10:05:25 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x94ebc81b9d02aef5cc52d3f5f3467bda7bda6732","","0","3.73263","1140.9156858","0.000525102541293645","0.160502842771816","","",""
"0x1e67a0a4151c2bfee4c779c396adf458b12ef042a5485e8fd28c957ee3b0bc3d","4172866","1503050725","8/18/2017 10:05:25 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x81bd72cc2b170ff96bc609271312722453d501a4","","0","4.995","1526.7717","0.000525102541293645","0.160502842771816","","",""
"0xbc4503333784c18e5a4012ff2699b0d05cc933f898d27c3746233eaeee4b6361","4172865","1503050701","8/18/2017 10:05:01 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x3c49572307d838435ec3ef1860ada3e76e8bf897","","0","0.715","218.5469","0.000523830381795","0.16011399449946","","",""
"0x5994282bcbab7daa048949ceca3ebd1240f2d5908bb92f72c56440cc5a5a2cea","4172864","1503050629","8/18/2017 10:03:49 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xaf0d044d86388f211775a8805622dd16fd90428c","","0","3.755","1147.7533","0.000523830381795","0.16011399449946","","",""
"0xc583d354fd68cafae5c6e93630a69cedf0f4c3ba884fefda1284090ca6725349","4172863","1503050628","8/18/2017 10:03:48 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x993841ab5028ee74245d350edd3c89405d4212ea","","0","149.995","45847.4717","0.000523830381795","0.16011399449946","","",""
"0xddb03f8b7da3e3c5e97a45dcede69a41fad7e68a3553f027f1e1007ade02b253","4172863","1503050628","8/18/2017 10:03:48 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x871975ab7d6cd87ce204f3e9b6c713dceb4c0409","","0","0.99278189","303.4537124974","0.000523830381795","0.16011399449946","","",""
"0x990498221ee666a2cc8de57984db10fd043591576affe19f46883bab4160a8c1","4172862","1503050595","8/18/2017 10:03:15 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x84d39ad94b332b448dabda0068ca95ddb1f709cb","","0","0.38744","118.4249104","0.000523830381795","0.16011399449946","","",""
"0x6ed922155d526d96952312dfd4a11c255ba882e223a24e1626cf6c6d6b4e3ce3","4172856","1503050497","8/18/2017 10:01:37 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x7fc66c015fdf59c11edf840e1a7b1a7ef5041714","","0","0.185","56.5471","0.000523830381795","0.16011399449946","","",""
"0xe8f3037e34b69988233dd145312bcaf62d3994703933146775100aac84f3d952","4172856","1503050497","8/18/2017 10:01:37 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x7b41a845aef06853b1a5b38236b56347f827326a","","0","0.995","304.1317","0.000523830381795","0.16011399449946","","",""
"0xccf29f65a5e623f6231a160b41d8b491c33754d879550bbb848c51a6e76883d3","4172856","1503050497","8/18/2017 10:01:37 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xc57d7003ba7d0ae963ba7de1961bb00e51eba775","","0","0.005","1.5283","0.000523830381795","0.16011399449946","","",""
"0x291964ff950e4b75ccf594538de27becd87a34abeaa3cca8a1ba66d451359ad1","4172856","1503050497","8/18/2017 10:01:37 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xfb9f7f41319157ac5c5dccae308a63a4337ad5d9","","0","6.57064033","2008.3819232678","0.000523830381795","0.16011399449946","","",""
"0xd615861ed27af8f3218e5d01b90a5ee9dff4bbb5dfff7bb92d08c943d55fe179","4172855","1503050457","8/18/2017 10:00:57 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xc6da727c567d556edfe1484f30c1ca1099cc2652","","0","0.1","30.566","0.000525102541293645","0.160502842771816","","",""
"0xeaa38ba792a42fa3404742d49882b303cd59fcea50a292b2143afde42bead36d","4172851","1503050382","8/18/2017 9:59:42 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x7175d91e5b2145a2cb36db66609d812697bb5a1b","","0","0.015","4.5849","0.000523830381795","0.16011399449946","","",""
"0x8b80a293c42d724ec6b34303e5cb73b2d8679014297e5bce848e2c2c7749f475","4172851","1503050382","8/18/2017 9:59:42 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x902f1b7b40722529e2dbd027ce5445d43a221b96","","0","16.385","5008.2391","0.000523830381795","0.16011399449946","","",""
"0x98775772552d43a7c2e59f1866be6ce350000f243532f9f679abead78951565b","4172851","1503050382","8/18/2017 9:59:42 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x58d1b93a81f77089dbad67cf4b64bb66b1e10155","","0","5.995","1832.4317","0.000523830381795","0.16011399449946","","",""
"0x5a6a4008828d4c61c62223f925dbe71611f7dca7e95d65ff77cd69b93330a125","4172847","1503050348","8/18/2017 9:59:08 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xfb0a99d3e82c299628f0a1758bda6f5fc6b7da1f","","0","0.995","304.1317","0.000523830381795","0.16011399449946","","",""
"0x515156a11544c0c6b4d0f2efc356dad576e439fced2afd52c7f2970ce32f6198","4172846","1503050316","8/18/2017 9:58:36 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x8028d859faa074d97fdf7682c2aa29320a383e9f","","0","10.38891","3175.4742306","0.000523830381795","0.16011399449946","","",""
"0xd4ba466823e4a14ce4e983360bda7746c476cee7f680ef0974181cf5693809e4","4172846","1503050316","8/18/2017 9:58:36 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x0d78c871e3596cda517ca1b4faf33a4947c2a6a9","","0","1.5","458.49","0.000523830381795","0.16011399449946","","",""
"0x10a63fbf76bd741394a3910889fb23d73b0f77523216114edbbb2d174e4fe398","4172845","1503050292","8/18/2017 9:58:12 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xf9d47e8b9a90a1f0d6ccdc5d2a83626250a0a517","","0","1","305.66","0.000523830381795","0.16011399449946","","",""
"0x3454a668c0d3341b2b137a7d30a8062de25f0914bc03de4dfad9ba0d40129fc9","4172842","1503050232","8/18/2017 9:57:12 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x55fc76f265e48d6e097f512c2f1a50f86a5ddef8","","0","1.92923","589.6884418","0.000523830381795","0.16011399449946","","",""
"0xf0bad10b5cc206b094cb74b777ff7900a28ae3a111e8e5d95d4c471206ea08e7","4172842","1503050232","8/18/2017 9:57:12 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x71e04e8fcdccca1ec44c793fad9bc7fdc3f09b8e","","0","0.11196","34.2216936","0.000523830381795","0.16011399449946","","",""
"0x7c23f4385f92475b0b029b5e15c0d3202d8725eb31aa9fc45a7579d5853e8c17","4172842","1503050232","8/18/2017 9:57:12 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xfd6a3f4c23706ace4d44b8d0217cf4cd52ce0c63","","0","0.005","1.5283","0.000523830381795","0.16011399449946","","",""
"0xcd9e8bded2a45ac11fbfd6ac5037384847c7e5521c6131118d4175b360c00e2a","4172841","1503050223","8/18/2017 9:57:03 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x0e0d529431c0ab437d2a6c97fdd00bd5bfbc8c2c","","0","1.9255","588.54833","0.000523830381795","0.16011399449946","","",""
"0x05c8096e45ba22d34da48c2ab1f4b8de60d6dc4407a0444c89b0c48927daafad","4172833","1503050063","8/18/2017 9:54:23 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x993841ab5028ee74245d350edd3c89405d4212ea","","0","0.195","59.6037","0.000523830381795","0.16011399449946","","",""
"0x24a6ebdc428cfb1f000481a992f974e24713730a967477de351cb7501bef2dbe","4172833","1503050063","8/18/2017 9:54:23 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x7609872e59f89fe5e585774db3e2a10d1b55536a","","0","0.38","116.1508","0.000523830381795","0.16011399449946","","",""
"0xe635e0e89b1cbca0becdd916d4e663f338375ff774a29858857c6169fbd2ee7d","4172833","1503050063","8/18/2017 9:54:23 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x81cffe15763c2daec1649681f70fabc2c57bcd55","","0","170","51962.2","0.000523830381795","0.16011399449946","","",""
"0xfe2463ef1a65dac5d91deed2cbbba370ff06cea54ce3209a2f030dd5495053af","4172833","1503050063","8/18/2017 9:54:23 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xb5d08055d71140b5f8b8d12e87b17503f4b23cb6","","0","0.005","1.5283","0.000523830381795","0.16011399449946","","",""
"0x2f7cf3512d7eb5f7433cee06784859aaa47cde41cfeacad2cc3eeae6ec29c0d9","4172833","1503050063","8/18/2017 9:54:23 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xf1843c25edec570657f092d2c8f5e69a8b5d47b9","","0","5.18836","1585.8741176","0.000523830381795","0.16011399449946","","",""
"0x00ade02c2dba6ef51994c3accf3beae2357708b256b75c5a2893ed4404f5b8ac","4172833","1503050063","8/18/2017 9:54:23 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x2079765c759b7073a8b219c67115828fe1231327","","0","1.29507","395.8510962","0.000523830381795","0.16011399449946","","",""
"0xa11ef4c08889382feb581a6b8a32842732e5f7e7ab4543c0a1eb2f4d23c9b243","4172833","1503050063","8/18/2017 9:54:23 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xa606fbd4c476273874bb6742d2d588c0fc0b2c09","","0","2.34","715.2444","0.000523830381795","0.16011399449946","","",""
"0xbb09e8bdd5a0dd01656f39c15001271baa0a68ec43c9e6841cc5faa8afd9021f","4172833","1503050063","8/18/2017 9:54:23 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xae009d161b32dbfadf41c68a0518d0a24d1f6577","","0","6.17014","1885.9649924","0.000523830381795","0.16011399449946","","",""
"0xee9d180c36092d0543add09e0db48b43d3fa26c36fc64572b66f5911ed50189d","4172831","1503049994","8/18/2017 9:53:14 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xfc6b83b28a9a82410da67f80ef3058c48dfec95e","","0","0.17486","53.4477076","0.000523830381795","0.16011399449946","","",""
"0x14a207bd260202090b2284319660756532413d9a853055da744f0d0536e8ba7e","4172830","1503049980","8/18/2017 9:53:00 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xea717e4360077df66e8b7091e222860f41b5d55d","","0","1.4525","443.97115","0.000523830381795","0.16011399449946","","",""
"0xcbd8fe3652dda80cd3657ab703810a2ec8cd5e092605312cf72523433ce9d2c2","4172830","1503049980","8/18/2017 9:53:00 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x95749528e0d71dc6a04a66caca3722522508bd4b","","0","16.295","4980.7297","0.000523830381795","0.16011399449946","","",""
"0x74713fa00d61e0807ff3f35519ee54c33ffd34653d5f24d777d74ce6c7920dde","4172829","1503049970","8/18/2017 9:52:50 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x554f4a89a95dcdec94c2ab9045f9c318a0c80361","","0","99.995","30564.4717","0.000523830381795","0.16011399449946","","",""
"0x422f7162ff23ec5df196be58065b7eb397f6dc21cf3374de10c8b1b9b67be534","4172829","1503049970","8/18/2017 9:52:50 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0xc338b234ccbf0823210050b6b3d72b86be937d0c","","0","3.995","1221.1117","0.000523830381795","0.16011399449946","","",""
"0xc98cb767599fbaac102188c833349bd4252c5f454b709f1023ab44e4069b15f5","4172828","1503049966","8/18/2017 9:52:46 AM","0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0","0x26ad936bdb087834db75ac6a41367d1431f93257","","0","0.195","59.6037","0.000523830381795","0.16011399449946","","",""
